Module Code;Module Name;Year Level;Programmes;Pre-requisite;Co-requisite;Learning Outcome;Main Content;Credits
MAN233;Operations Management 233;2;BCom Law 7211;MAN131 or MAN132;None;Information on detailed outcomes and main content for MAN233 is currently restricted - consult EMS Department.;Main content restricted - consult EMS Department;10
MAN303;Services Marketing 303;3;BCom Law 7211;MAN231 & MAN233;None;"Critically analyse the nature of services; distinguish product and services; and evaluate marketing improvements.";Main content restricted - consult EMS Department;15
MAN304;Strategic Management 304;3;BCom Law 7211;MAN201 & MAN206;MAN314;"Understand strategic management principles; analyse business environment; identify capabilities/gaps; and formulate realistic strategies for case studies.";"Mission, vision, objectives; strategic choice; Environment Analysis; Strategy formulation/implementation; and Strategy control";15
MAN314;Research and Communication for Business 314;3;BCom Law 7211;MAN231 & 233 or 201 & 206;MAN304 or 325;"Apply communication theory; describe business models; construct communication; design data collection instruments; and analyse primary/secondary data.";"Communication theory; Audio-visual presentations; Formal written communication; Data management and analysis; and literature reviews";15
MAN325;Project Management 325;3;BCom Law 7211;MAN231 & MAN233;None;"Define project management and evolving roles; articulate project life cycle stages; and identify required resources/stakeholders.";Main content restricted - consult EMS Department;15
PHI111;Philosophy 111;1;BA Law 7221;None;None;Identify and explain the central ideas of the philosopher(s) discussed in the module.;Main content restricted - consult Arts and Humanities Department;15
PHI122;Philosophy 122;1;BA Law 7221;None;None;"Identify/explain central ideas of major value theories and core arguments; and respond critically to theories in contemporary moral contexts.";"Introductory moral and political philosophy; and challenging contemporary issues";15
PHI212;Philosophy 212;2;BA Law 7221;PHI111 or PHI122;None;"Understand nature of philosophical questions; and critically analyse problems in ethics, epistemology, ontology and religious belief.";Main content restricted - consult Arts and Humanities Department;10
PHI213;Philosophy 213;2;BA Law 7221;None;None;Refer to Faculty of Arts and Humanities Calendar for outcomes.;Main content restricted - consult Arts and Humanities Department;10
PHI221;Philosophy 221;2;BA Law 7221;None;None;"Understand/engage with primary texts; identify/compare major ethical theories; and critically engage with supporting arguments.";"Investigation of nature of moral reasons; and contemporary questions on moral reason existence";10
PHI222;Philosophy 222;2;BA Law 7221;None;None;Refer to Faculty of Arts and Humanities Calendar for outcomes.;Main content restricted - consult Arts and Humanities Department;10
PHI311;Philosophy 311;3;BA Law 7221;Two of PHI212/213/221/222;None;"Identify/explain central ideas of epistemological theories and core arguments; and apply emerging theories to solutions for challenges.";"Foundations of knowledge (rationalist/empiricist traditions); critical responses; and current developments in theory of knowledge";10
PHI312;Philosophy 312;3;BA Law 7221;None;None;Refer to Faculty of Arts and Humanities Calendar for outcomes.;Main content restricted - consult Arts and Humanities Department;10
PHI321;Philosophy 321;3;BA Law 7221;None;None;"Demonstrate critical understanding of nature/relationships of 'race', 'culture' and 'identity'; and locate concepts in speech and text.";Main content restricted - consult Arts and Humanities Department;10
PHI322;Philosophy 322;3;BA Law 7221;None;None;Refer to Faculty of Arts and Humanities Calendar for outcomes.;Main content restricted - consult Arts and Humanities Department;10
PLP401;Preparing for Legal Practice 401;4 or 5;LLB 7162, LLB-ECP 7172;None;None;"Assess record-keeping in practice via technology; explain administration of deceased estates; and resolve ethical problems in professional contexts.";"Legally relevant numeracy/accountancy; ethics and practice management; Deceased Estates; Personal Injury Claims; and the Legal Practice Act";10
POL131;Political Studies 131;1 or 2;LLB 7162, LLB-ECP 7172, BA Law 7221;None;None;"Identify/describe characteristics of politics and the state (authority, power, etc.); outline political institutions; and understand IR theoretical foundations.";Main content restricted - consult EMS Department;15
POL142;SA Politics and the Environment 142;1 or 2;LLB 7162, LLB-ECP 7172, BA Law 7221;None;None;Refer to Faculty of Economic and Management Sciences Calendar for outcomes.;Main content restricted - consult EMS Department;15
POL231;Political Studies 231;2;BA Law 7221;POL131 or POL142;None;Refer to Faculty of Economic and Management Sciences Calendar for outcomes.;Main content restricted - consult EMS Department;20
POL235;Political Studies 235;2;BA Law 7221;None;None;Refer to Faculty of Economic and Management Sciences Calendar for outcomes.;Main content restricted - consult EMS Department;20
POL332;Political Studies 332;3;BA Law 7221;One of POL231/232/233/235;None;"Explain terminology/trends of public administration; and compare structure/theories/systems of governance in developed/developing nations.";Main content restricted - consult EMS Department;30
POL334;Political Studies 334;3;BA Law 7221;None;None;"Describe key moments in African history (IR/IPE perspective); and identify contemporary key actors and issues on the African continent.";Main content restricted - consult EMS Department;30
PSY111;Introduction to Psychology 111;1 or 2;LLB 7162, LLB-ECP 7172, BA Law 7221;None;None;Demonstrate an informed understanding of the structure and function of psychology.;Main content restricted - consult CHS Department;7.5
PSY112;Brain and Behaviour 112;1 or 2;LLB 7162, LLB-ECP 7172, BA Law 7221;None;None;Refer to Faculty of Community and Health Sciences Calendar for outcomes.;Main content restricted - consult CHS Department;7.5
PSY121;Psychology of Child Development 121;1 or 2;LLB 7162, LLB-ECP 7172, BA Law 7221;None;None;Refer to Faculty of Community and Health Sciences Calendar for outcomes.;Main content restricted - consult CHS Department;7.5
PSY123;Introduction to Research Methods 123;1 or 2;LLB 7162, LLB-ECP 7172, BA Law 7221;None;None;Refer to Faculty of Community and Health Sciences Calendar for outcomes.;Main content restricted - consult CHS Department;7.5
PSY211;Study of Human Development 211;2;BA Law 7221;None;None;"Critically analyse conception of typical/atypical behaviour in SA settings; and analyse sociocultural/historical frameworks and power dynamics.";Main content restricted - consult CHS Department;10
PSY213;Intro to Psychopathology 213;2;BA Law 7221;None;None;Refer to Faculty of Community and Health Sciences Calendar for outcomes.;Main content restricted - consult CHS Department;10
PSY214;Intro to Psychological Interventions 214;2;BA Law 7221;None;None;Refer to Faculty of Community and Health Sciences Calendar for outcomes.;Main content restricted - consult CHS Department;10
PSY221;Research Methods and Statistics 221;2 or 3;BA Law 7221;None;None;Refer to Faculty of Community and Health Sciences Calendar for outcomes.;Main content restricted - consult CHS Department;10
PSY311;Psychopathology 311;3;BA Law 7221;PSY213;None;Refer to Faculty of Community and Health Sciences Calendar for outcomes.;Main content restricted - consult CHS Department;10
PSY312;Intro to Personality Theories 312;3;BA Law 7221;None;None;Refer to Faculty of Community and Health Sciences Calendar for outcomes.;Main content restricted - consult CHS Department;10
PSY321;Research Methods and Statistics 321;3;BA Law 7221;None;None;Refer to Faculty of Community and Health Sciences Calendar for outcomes.;Main content restricted - consult CHS Department;10
PSY322;Social Psychology 322;3;BA Law 7221;None;None;Refer to Faculty of Community and Health Sciences Calendar for outcomes.;Main content restricted - consult CHS Department;10
PUB321;Public International Law 321;3 or 4;LLB 7162, LLB-ECP 7172;None;None;"Describe the meaning of Public International Law in African/global contexts; explain sources and principles; evaluate subject recognition; and adjudicate contentious proceedings.";"Theory and sources (custom, treaty); SA constitutional context; subjects of PIL (statehood); jurisdiction and crimes; state responsibility; United Nations role; and self-defence";10
QSC131/132;Quantitative Skills for Commerce 131/132;1;BCom Law 7211;None;QLC141/142;"Demonstrate understanding of number systems; knowledge to work with integers/rational numbers; and solve basic arithmetic problems.";"Supply/demand graphs; exponential and logarithmic equations and graphs linked to finance; and descriptive statistics";15
REP431;Research Paper 431;4 or 5;LLB 7162, LLB-ECP 7172;None;RSM311;"Submit a feasible research topic; conduct literature reviews; design a project; and utilise appropriate ethical considerations when conducting research.";"Research methods and analysis; ethical considerations; research proposals; and the creation of a publishable research article (5000-6000 words)";10
RSM311;Research Methodology 311;3 or 4;LLB 7162, LLB-ECP 7172;None;None;"Describe demands of legal research in post-colonial Africa; identify problems; conduct literature reviews (Africanisation); and construct research proposals.";"Research process components; question development; strategies; IT use; methodologies (historical, interdisciplinary); and theoretical considerations";5
SAB431;South African Bill of Rights 431;4 or 5;LLB 7162, LLB-ECP 7172;CON202;None;"Explain scope and content of Rights; apply the limitations clause and remedies; identifyviolations; and formulate arguments based on research.";"Fundamental rights to address inequities; transformative constitutionalism; law/politics intersection; and globalisation/digitalisation influence";10
SAL431;Law of Sale & Lease 431;4 or 5;LLB 7162, LLB-ECP 7172;CNT301;None;"Explain common law principles of sale and lease; identify remedies; list party duties; and analyse the Constitution's impact on eviction rights.";"Essentialia of sale and lease; party duties; remedies; termination; Relations with third parties; PIE Act; and the Rental Housing Act";10
SOC151;Sociology 151;1;BA Law 7221;None;None;"Understand rhetorical effects of mass media and literature texts; undertake in-depth genre analyses; and analyse text structure/context.";"Focus on the concept ""text"" and various textual forms; rhetorical skills in construction; and meaning of discourse analysis";15
SOC152;Sociology 152;1;BA Law 7221;None;None;"Identify and analyse linguistic and narrative strategies in variety of texts; understand text as construct; and understand language choices/cohesion.";Main content restricted - consult Arts and Humanities Department;15
SOC233;Sociology 233;2;BA Law 7221;SOC151 & SOC152;SOC234;Refer to Faculty of Arts and Humanities Calendar for outcomes.;Main content restricted - consult Arts and Humanities Department;20
SOC234;Sociology 234;2 or 3;BA Law 7221;None;None;Refer to Faculty of Arts and Humanities Calendar for outcomes.;Main content restricted - consult Arts and Humanities Department;20
SOC323;Sociology 323;3;BA Law 7221;SOC233 & SOC234;SOC324;Refer to Faculty of Arts and Humanities Calendar for outcomes.;Main content restricted - consult Arts and Humanities Department;20
SOC324;Sociology 324;3;BA Law 7221;SOC234;None;Refer to Faculty of Arts and Humanities Calendar for outcomes.;Main content restricted - consult Arts and Humanities Department;20
SSL431;Social Security Law 431;4 or 5;LLB 7162, LLB-ECP 7172;LAB321;None;"Define/explain the need for access to social security; understand relationship between statutory and Indigenous systems; and critically analyse schemes in 4IR.";"Sources/administration of social security law; schemes (UIF, assistance, pensions); Indigenous systems; and changing work in the Fourth Industrial Revolution";10
STI221;Interpretation of Statutes 221;2 or 3;LLB 7162, LLB-ECP 7172, BA Law 7221, BCom Law 7211;None;None;"Identify/apply canons of statutory interpretation; evaluate linear and holistic interpretation methods; and compile legislative or drafting histories.";"Statutory law as source under transformative constitution; legislative process; conflicts between statutes; interpretation canons; and research skills";15
SUC211;Law of Succession 211;2 or 3;LLB 7162, LLB-ECP 7172;None;None;"Identify succession principles; evaluate the impact of constitutionalism on succession law; and divide intestate estates according to rules and precedent.";"Administration of deceased estates; Intestate/Estate succession; testamentary capacity; execution formalities; condonation; Wills contents; and interpretion/rectification";10
THI211;Law of Property 211;2 or 3;LLB 7162, LLB-ECP 7172, BA Law 7221, BCom Law 7211;None;None;"Define/classify things; distinguish real rights; understand acquisition/protection/termination; and analyse the impact of Constitution section 25 and the PIE Act.";"Introduction to Things; ownership; possession; servitudes; real security; and Constitutional Property Law";15
TRU431;Law of Trusts 431;4 or 5;LLB 7162, LLB-ECP 7172;SUC211 & CNT301;None;"Evaluate basic trust law principles; explain development by courts; and analyse the utility/challenges of the trust in commercial practice.";"creation/amendment/termination; legal position of trustee and beneficiary; sham trusts; alter ego trusts; public policy; and constitutionalism";10
TXL431;Tax Law 431;4 or 5;LLB 7162, LLB-ECP 7172;None;None;"Research and read income tax cases; apply the General Deduction Formula; solve problems in social transformation; and discuss decolonised income taxation.";"Interpretation of statutes; definition of gross income; inclusions/deductions; taxation of trusts/companies; donation tax; and taxation in a digital environment";10
UNJ431;Law of Unjustified Enrichment 431;4 or 5;LLB 7162, LLB-ECP 7172;CNT301 & DEL201;None;"Appraise law of obligation concepts; apply principles in social transformation; and explain the impact of constitutionalism and public policy.";"Enrichment idea history; liability requirements; condictiones; limited capacity liability; improvements; work/services; and Law/Constitution relationship";10
XHA111;Xhosa Language Acquisition 111;1 or 2;LLB 7162, LLB-ECP 7172;None;None;"Understand/interpret rules of Xhosa sound system, word-formation and sentence construction; and take notes/write assignments.";"Phonetics and Phonology; morphology; syntax; and skills (referencing, editorial, research, note-taking)";15
XHA121;Xhosa Language Acquisition 121;1 or 2;LLB 7162, LLB-ECP 7172;XHA111;None;"Appreciate and describe Xhosa culture and heritage; give account of development of Xhosa literature and oral cultures; and describe cultural contexts.";Main content restricted - consult Arts and Humanities Department;15
ADL113;Administrative Law 113;1;HCert Forensic Examination 7115;None;None;"Describe principles of Administrative Justice (section 33); distinguish review from appeal; and explore grounds of Judicial Review.";"Legality principle; section 33 requirements; Administrative Action validity; PAJA; and Locus Standi";20
CRI112;Introduction to Law and Criminal Law 112;1;HCert Forensic Examination 7115;None;None;"Describe and explain elementary aspects of Criminal Law; identify and discuss the elements of various crimes.";"General liability elements; inchoate crimes; participation; strict and vicarious liability; fraud; theft; corruption; and money laundering";20
EVI122;Law of Evidence 122;1;HCert Forensic Examination 7115;None;None;"Describe gathering evidence principles/procedures; apply presentation rules; and explain compellability of witnesses and judicial discretion.";"Quantum of evidence; real and documentary evidence; hearsay rule; character evidence; right against self-incrimination; and spousal privilege";20
INT124;Internal Auditing 124;1;HCert Forensic Examination 7115;None;None;"Explain internal vs external auditors; illustrate audit conduct; interpret Risk/Enterprise Risk Management; and discuss internal controls.";"Organization of profession; ethics; business process analysis; risk analysis; compliance; and substantive tests of business processes";20
INV123;Investigation of Crime 123;1;HCert Forensic Examination 7115;None;None;"Identify anti-corruption compliance methods; apply loss-recovery techniques; and explain suspec interview info-gathering techniques.";"Anti-Corruption Conventions; SA asset forfeiture (POCA); FICA; PCCA; fraud prevention; deception detection; and information obtainment techniques";20
LAB112;Labour Law 112;1;HCert Forensic Examination 7115;None;None;"Evaluate Employment contract operation; list duties of parties; identify dismissal grounds; and explain Protected Disclosures Act features.";"Duties of parties; dismissal grounds; misconduct; unfair labour practices; Labour Relations Act; and the Protected Disclosures Act";20
LAB611;Introduction to Law 611;1;AdvDip Labour Law 7311;None;None;"Distinguish law from other mechanisms; explain judicial precedent; interpret legislation; and conduct basic research using varied sources.";"Law concepts; pre-democratic systems relations; Constitution impact; court hierarchy/jurisdiction; social change theories; and separation of powers";15
LAB612;Basic Legal Skills 612;1;AdvDip Labour Law 7311;None;None;"Demonstrate note-taking/study methods (Africanisation context); summarize legal texts; solve problems via communications; and execute numerical calculations.";"Basic research skills; legal writing (opinions, heads of argument); study skills; IT skills; and reading statutes and living customs";15
LAB613;Basic Principles of Labour Law 613;1;AdvDip Labour Law 7311;None;None;"Understand Labour Law principles; understand Constitution transformation of labour law; understand condition negotiation and dispute resolution.";"Historical development; SA Constitution; unfair dismissals; non-standard employment; 4IR; Collective Bargaining; and Dispute Resolution";15
LAB614;Collective Labour Law 614;1;AdvDip Labour Law 7311;None;None;"Explain collective labour law principles; discuss work nature changes; and apply statutory provisions for business transfers.";"Collective bargaining law; industrial action; dispute resolution; worker participation; Organisational Rights; and business transfer as a going concern";15
LAB615;Individual Labour Law 615;1;AdvDip Labour Law 7311;None;None;"Explain principles for evaluation of unfair dismissals; explain common law role; and identify appropriate remedies for unfair practices.";"common law vs dismissal role; misconduct/incapacity dismissals; remedies/compensation limits; operational requirements; automatically unfair dismissals; and non-standard employment";15
LAB616;Labour Conflict and Dispute Resolution 616;1;AdvDip Labour Law 7311;None;None;"Demonstrate knowledge of conflict dynamics; apply skills for workplace conflict management; and apply resolution processes for disputes.";"Statutory resolution institutions (CCMA, councils); SA labour law processes; preventing and managing workplace conflicts; and conciliation/arbitration/adjudication";15
LAB617;Workplace Equality and Discrimination 617;1;AdvDip Labour Law 7311;None;None;"Explain/apply substantive equality as enshrined in the Constitution; and apply EEA provisions relating to discrimination and affirmative action.";"Substantive vs formal equality; direct/indirect discrimination; Sexual Harassment; burden of proof; Affirmative Action plans; and income inequality/differentials";15
LAB618;Labour and Social Security Law 618;1;AdvDip Labour Law 7311;None;None;"Demonstrate knowledge of social security forms and link to labour rights; display knowledge of statutory provision application and enforcement.";"Compensation for occupational injuries/diseases; Unemployment Insurance; workplace health/safety; pensions; retirement funds; and social assistance";15
ADL711;Administrative Law 711;1;PGDip Public Law 7711;None;None;"Discuss the main principles of administrative law; evaluate administrative powers and jurisdiction; analyze administrative action as per PAJA; and apply requirements for valid administrative actions to practical scenarios.";"Foundations of administrative law; PAJA; powers and jurisdiction; action and control; valid administrative action requirements; standing and procedure; and remedies.";30
CLL713;Constitutional Law 713;1;PGDip Public Law 7711;None;None;"Articulate values underlying the Constitution and evaluate its principles; interpret the Constitution in hypothetical scenarios; evaluate government structure and powers; and compare the SA constitution within international contexts.";"Constitutional values and principles; constitutional history; constitutional interpretation; Bill of Rights; federalism; and the separation of powers.";30
CRJ711;Criminal Justice Systems and Human Rights in Africa 711;1;PGDip Public Law 7711;None;None;Critically evaluate the intersection between criminal justice systems and human rights in Africa, specifically focusing on vulnerable groups and unusual circumstances (e.g., states of emergency and disaster).;Criminal justice systems and human rights in Africa.;30
ENL711;Advanced Environmental Law 711;1;PGDip Environmental Law and Management 7712 ;None;None;Identify and critically discuss the main rules, procedures, and principles of South African Environmental Law.;South African Environmental Law.;30
ENL712;Environmental Governance 712;1;PGDip Environmental Law and Management 7712 ;None;None;"Critically discuss the nature, scope, and function of environmental governance; analyze rules, theories, and foundations in SA; and evaluate the Constitution and enabling legal framework.";Environmental governance in South Africa.;30
ENL713;Environmental Administrative Law 713;1;PGDip Environmental Law and Management 7712 ;None;None;"Critically discuss and apply Administrative Law principles to Environmental Law; evaluate administrative powers/jurisdiction; and analyze just administrative action.";"Foundations and rules of Administrative Law in environmental context; Constitution (environmental right, access to info); requirements for valid action; and remedies.";30
ENL714;Environmental Management 714;1;PGDip Environmental Law and Management 7712 ;None;None;"Critically discuss principles of environmental management and their link to governance; discuss integrated management; and evaluate the rationale behind Environmental Impact Assessments.";Environmental Impact Assessment and general environmental management.;30
FTL711;Concepts in Fintech Law 711;1;PGDip Fintech Law and Regulation 7702;None;None;Consult the Centre for African Fintech, Innovation and Law (CAFIL) for detailed outcomes.;Introduction to concepts in Fintech Law.;30
FTL712;Banking and Financial Regulation 712;1;PGDip Fintech Law and Regulation 7702 ;None;None;Consult the Centre for African Fintech, Innovation and Law (CAFIL) for detailed outcomes.;"Banking system; virtual currencies, cryptocurrencies, and central bank digital currencies; and mobile money/financial inclusion.";30
FTL713;Fintech Payment Regulation 713;1;PGDip Fintech Law and Regulation 7702 ;None;None;"Distinguish between payment systems regulation and oversight; and critically discuss and evaluate the meaning and legal nature of fintech payments.";Fintech payment regulation.;30
FTL714;Trade-offs in Fintech Regulation 714;1;PGDip Fintech Law and Regulation 7702 ;None;None;"Critically discuss the meaning and nature of financial inclusion and integrity; and analyze their relationship with Fintech.";Trade-offs in Fintech regulation.;30
MLG714;Multi-level Governance 714;1;PGDip Public Law 7711;None;None;"Evaluate the constitution and enabling framework for multi-level government in SA; locate the system within international debates; and compare provincial government finance sources.";"Power distribution between national, provincial, and local government; constitutional framework; multi-level finance; and intergovernmental relations.";30
LGL712;Local Government 712;1;PGDip Public Law 7711;None;None;"Articulate the constitution and enabling framework for local government in SA; identify strategies to integrate ethics and good governance; and locate the system within international debates.";Local government.;30
PGL711;Labour Law in Context 711;1;PGDip Labour Law 7701 ;None;None;"Critically analyze the elements of collective bargaining (including industrial action); demonstrate ability to engage with practical requirements; and apply statutory provisions for business transfers.";"Historical development of SA labour law; contract principles; the constitutional framework (LRA, BCEA, EEA); legal interpretation; and collective bargaining.";30
PGL712;The Right to Fair Labour Practices 712;1;PGDip Labour Law 7701 ;None;None;"Analyze concepts relevant to dismissal and unfair labour practices; demonstrate knowledge of constitutional/international rights; explain the role of common law; and apply SA labour legislation.";The right to fair labour practices.;30
PGL721;Labour Dispute Resolution 721;1;PGDip Labour Law 7701 ;None;None;Consult the Mercantile and Labour Law Department for detailed outcomes.;Labour dispute resolution.;30
PGL722;Advanced Dispute Resolution Procedure 722;1;PGDip Labour Law 7701 ;None;None;"Demonstrate an understanding of ethical issues in conciliation and arbitration; explain and apply conciliation process elements; and demonstrate ability to conduct conciliation.";"Conciliation; con-arb; conducting arbitration; representation; duties and powers; evidence admissibility; and arbitration awards (variation, rescission, and review).";30
PUB711;Detention and Oversight 711;1;PGDip Public Law 7711;None;None;Consult the Dullah Omar Institute for detailed outcomes.;Detention and oversight, with specific reference to vulnerable groups and emergency/disaster situations.;30
TXL711;Advanced Income Tax Law 711;1;PGDip Tax Law 7721 ;None;None;"Critically analyze ""gross income"" and constituent elements; understand residence and ""place of effective management""; interpret source rules; and solve problems in factual scenarios.";"Interpretation of fiscal statutes; Constitution impact; gross income (resident/non-resident); partnerships; revenue vs capital; and taxation of cryptocurrency.";30
TXL712;International Tax Law 712;1;PGDip Tax Law 7721 ;None;None;"Critically analyze fundamental concepts in international taxation; understand OECD model conventions; interpret double tax agreements; and evaluate international transactions.";International tax law.;30
TXL713;Tax Administration 713;1;PGDip Tax Law 7721 ;None;None;"Analyze legal concepts under the TAA, PAJA, and the Constitution; explain taxpayer rights (privacy, property, access); and interpret rules governing appeals and objections.";"Inter-relationship between TAA, PAJA, and the Constitution; taxpayer rights to just administrative action and court access; and appeal/objection rules.";30
TXL714;Estate Planning Law 714;1;PGDip Tax Law 7721 ;None;None;"Critically understand the concept of estate duty and its SA operation; understand the meaning of an ""estate""; and explain components relevant to determining dutiable amounts.";Estate planning law.;30
ACL811;Anti-Corruption Law 811;1;LLM 7801, LLM 7821, LLM 7822;None;None;"Comprehend national/international dimensions of corruption; understand corruption as a barrier to development and human rights; and recognize/assess obstacles to anti-corruption practices.";"Corruption meaning and extent; forms; evolution of law; SA anti-corruption statutes/cases; prevention and prosecution; collaboration; and asset recovery.";30
AML811;Anti-Money Laundering Law 811;1;LLM 7801, LLM 7821, LLM 7822;None;None;Consult the Criminal Justice and Procedure Department for detailed outcomes.;Anti-money laundering law transnationally.;30
CCL811;Comparative Constitutional Law 811;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;"Apply comparative constitutional law methodology; and critically analyze constitutions regarding organizing government, rights models, constitutional review, and reform mechanisms.";"Comparative law methodologies; principles; constitution making; systems/forms of government; judicial appointment; emergency powers; and review models.";30
CDS811;Constitutional Design in Divided Societies 811;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;"Evaluate how a divided society's constitution can design state institutions to manage communities; demonstrate knowledge of constitutional choices for multi-ethnic states; and analyze options for polarized societies.";"Challenges of divided societies; Bill of Rights response; constitutionalism; federalism; territorial pluralism; electoral systems; and language policy.";30
CIN800;Constitutional Rights Interpretation 800;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;"Analyze challenges facing rights interpretation in young democracies; understand hermeneutic/political factors; and identify and solve problems relating to specific constitutional rights.";"Theories of interpretation; doctrines (separation of powers, popular constitutionalism); hermeneutic factors (text, values); and alternative theories (textualism, deconstruction).";30
CIN811;Constitutional Law, Politics and Theory 811;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;"Critically evaluate the concepts and ideas central to modern constitutions; and provide in-depth research analysis of covered topics.";"The concept of the ‘political’ and the ‘constitution’; sovereignty; constituent power; democracy; and contemporary problems (e.g., right to the city, decolonial perspectives).";30
CLL811;Constitutional Law Practice 811;1;LLM 7801, LLM 7821, LLM 7822;None;None;"Acquire an understanding of how constitutional law is applied in practice; provide legal advice/opinions on interpretation in practical situations; and solve problems using creative thinking.";"Practical research in constitutional law; internship experience at an institution of democracy; and praxis of application.";30
CLL812;Constitutional Rights and Criminal Justice 812;1;LLM 7801, LLM 7821, LLM 7822;None;None;"Analyze fundamental concepts and principles of constitutional interpretation in criminal justice; demonstrate knowledge of the Bill of Rights; and evaluate case law.";"Bill of Rights examining: privacy and police powers (search/seizure); arrest and force; detainee rights (legal services); bail; and fair trial.";30
CLL814;Multi-level Governance 814;1;LLM 7801, LLM 7821, LLM 7822;None;None;"Analyze fundamental legal concepts, theories, and practices of intergovernmental relations in SA; and identify and solve problems regarding dispersal of powers and supervisory reach.";Multi-level governance.;30
CLL815;Gender Equality and Women’s Rights 815;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;"Critically evaluate, apply, and reflect on concepts and theories relating to substantive gender equality and women’s rights; and conduct analysis from a gender perspective.";Gender equality and women’s rights.;30
CLL816;Legal Pluralism 816;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861, LLM 7801, LLM 7821, LLM 7822 LPFL ;None;None;"Demonstrate knowledge of pluralism theories; challenge mainstream conceptualizations of customary law; explain pluralism as a product of legal history; and critique the indigenous-state law relationship.";"Historical context; impact of colonial rule; major theories vs cultural relativism; customary law critique; dialogue areas between state and indigenous laws; and decolonization.";30
CLL817;Children’s Rights 817;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861, LLM 7801, LLM 7821, LLM 7822 LPFL ;None;None;Consult the Dullah Omar Institute for detailed outcomes.;Children’s rights.;30
CLL818;Climate Law and Governance 818;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;IEL812;None;Consult the Global Environmental Law Centre for detailed outcomes.;"Climate change law and relevant governance; sectoral legislation; principles; international/SA actors; climate justice; and damages/liability.";30
CLL819;Constitutional Law and Nature 819;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;"Evaluate law for protecting nature and non-human animals; analyze taxonomy of environmental constitutionalism; and understand Earth Jurisprudence/non-anthropocentric approaches.";"Governance scope for environment/nature; right holders; substantive/procedural rights; and concepts (Anthropocentrism, Rule of Law, Public Trust, Rights of Nature).";30
CLL821;Animal Law and Rights 821;1;LLM 7801, LLM 7821, LLM 7822;CLL819;None;Critically evaluate the philosophical, ethical, scientific, and legal foundations of the protection of animals in South Africa and globally.;"Current legal system deficiencies; core concepts (welfare, legal personhood, sentience, speciesism); and animal rights in the courts.";30
COR811;Corporate Governance and Remedies 811;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;"Analyze fundamental concepts and principles of corporate governance; examine main role players; evaluate SA regulation vs international practice; and identify shortcomings/solutions.";"Theories of governance; King Reports (I-IV); role players; comparative studies (CSR, Ethical Leadership, Criminal Liability); and corporate law remedies.";30
COR812;Corporate Financial Regulation 812;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;"Conceptualize Approach to financial regulation (Companies Act 2008); interpret decision-making principles for corporate finance; and explain rules for market abuse prevention.";"SA/international principles; funding sources (equity); capital regulation (solvency/liquidity); distributions; and policy objectives of securities/financial markets.";30
COR813;Corporate Insolvency Law 813;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;"Analyze options when a company enters the zone of insolvency; explain business rescue regulation and practice; and interpret relevant case law and statutes.";"Corporate solvency principles; restructuring; business rescue framework (Practitioner powers, plan, termination); liquidations; and cross-border issues.";30
CPL811;Constitutional Property Law 811;1;LLM 7801, LLM 7821, LLM 7822;None;None;"Demonstrate specialist knowledge of ""property"" (section 25); interpret regulatory control (planning, mining, neighbor law); and design alternative land reform strategies.";"SA Bill of Rights (property); legal framework for regulatory control; methodological approaches; and the property relationship with other constitutional rights.";30
CPL812;Land Reform and Housing Law 812;1;LLM 7801, LLM 7821, LLM 7822;None;None;Consult the Private Law Department for detailed outcomes.;Land reform and housing law.;30
CPT811;Competition Law and Regulation 811;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;"Demonstrate specialist knowledge of competition theoretical underpinnings; explain competition economics; apply rules to practical scenarios; and analyze social justice relations.";"Harvard/Chicago schools; economics/structures; horizontal/vertical practices; mergers; abuse of dominance; jurisdictions; and relations with IP, information, and labour law.";30
CPT812;Competition Law and Work 812;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;"Identify and critically analyze the link between competition and labour law; analyze effects of employer monopsony power; and conceptualize ""platform work"" impact.";"General principles/economics; market structures (monopsonies); defining workers; labour rights; Competition Act scope; and transformation/digitisation.";30
